ticker,name,cap,sector,exchange,cur,rs,trend_ok,pattern_ok,signal,score,grade,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,reason,pct_from_pivot,safety,lgbm_score
IBIO,iBio  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.19,76.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IBKR,Interactive Broke,LargeCap,금융,NASDAQ,77.1,18.1,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IBM,IBM,MegaCap,기술,NYSE,240.27,-22.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IBOC,Intl Ban,MidCap,금융,NASDAQ,72.08,1.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IBP,Installed Building,MidCap,산업,NYSE,288.98,16.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IBRX,Immunitybio Inc,MidCap,헬스케어,NASDAQ,7.6,173.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IBTA,Ibotta,MidCap,기술,NYSE,33.64,5.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICCC,ImmuCell Corporation - Common Stock,SmallCap,기타,NASDAQ,7.73,13.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICE,ICE,LargeCap,금융,NYSE,162.04,-11.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICFI,ICF International  Inc. - Common Stock,SmallCap,기타,NASDAQ,70.23,-29.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICHR,Ichor Holdings,SmallCap,기술,NASDAQ,64.01,181.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ICLR,ICON PLC,LargeCap,헬스케어,NASDAQ,113.06,-41.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICMB,Investcorp Credit Management BDC  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.81,-43.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICON,Icon Energy Corp. - Common stock,SmallCap,기타,NASDAQ,1.03,-87.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICU,SeaStar Medical Holding Corporation - Common Stock,SmallCap,기타,NASDAQ,3.75,-24.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ICUI,ICU Medical,MidCap,헬스케어,NASDAQ,127.85,-14.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IDA,IDACORP Inc,MidCap,유틸리티,NYSE,145.24,6.4,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IDAI,T Stamp Inc. - Class A Common Stock,SmallCap,기타,NASDAQ,2.56,-22.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IDCC,InterDigital,MidCap,기술,NASDAQ,352.32,21.3,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IDN,Intellicheck  Inc. - Common Stock,SmallCap,기타,NASDAQ,8.45,83.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IDT,IDT,SmallCap,기술,NYSE,51.16,-9.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IDXX,아이덱스 래버러토리스,LargeCap,헬스케어,NASDAQ,584.05,-6.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IDYA,Ideaya Biosciences,SmallCap,헬스케어,NASDAQ,32.35,20.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IE,Ivanhoe Electric,SmallCap,소재,NYSE,14.39,23.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IESC,IES Holdings,MidCap,산업,NASDAQ,544.14,65.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IEX,IDEX,LargeCap,산업,NYSE,204.9,7.1,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IFBD,Infobird Co.  Ltd - Ordinary Shares,SmallCap,기타,NASDAQ,1.04,-14.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IFF,IFF,LargeCap,필수소비재,NYSE,72.59,-3.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IFS,Intercorp Financial Services,MidCap,금융,NYSE,51.48,24.3,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IGAC,Invest Green Acquisition Corporation - Class A Ordinary Shares,SmallCap,기타,NASDAQ,9.93,-9.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IGIC,International General Insurance,SmallCap,금융,NASDAQ,26.32,3.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IHRT,iHeartMedia A,SmallCap,소비순환재,NASDAQ,3.89,67.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IHS,IHS Holding,SmallCap,기술,NYSE,8.25,20.3,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
III,Information Services Group  Inc. - Common Stock,SmallCap,기타,NASDAQ,4.07,-26.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IIIN,Insteel Industries,SmallCap,소비순환재,NYSE,37.59,3.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IIIV,i3 Verticals,SmallCap,기술,NASDAQ,21.43,-30.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IIPR,Innovative Industrial Properties,MidCap,부동산,NYSE,51.18,-9.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IKT,Inhibikase Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.7,-12.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,SmallCap,기타,NASDAQ,3.6,-28.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ILMN,일루미나,LargeCap,헬스케어,NASDAQ,130.32,15.2,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMA,ImageneBio  Inc. - Common Stock,SmallCap,기타,NASDAQ,5.73,-20.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMCC,IM Cannabis Corp. - Common Shares,SmallCap,기타,NASDAQ,0.36,-87.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMDX,Insight Molecular Diagnostics Inc. - Common Stock,SmallCap,기타,NASDAQ,3.61,-24.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMKTA,Ingles Markets,SmallCap,필수소비재,NASDAQ,90.59,23.5,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMMX,Immix Biopharma  Inc. - Common Stock,SmallCap,기타,NASDAQ,9.85,253.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMNM,이뮤놈,SmallCap,헬스케어,NASDAQ,22.9,87.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMNN,Imunon  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.1,-49.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMOS,ChipMOS Tech,SmallCap,기술,NASDAQ,41.05,77.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMPP,Imperial Petroleum Inc. - Common Shares,SmallCap,기타,NASDAQ,4.27,17.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMRX,Immuneering Corporation - Class A Common Stock,SmallCap,기타,NASDAQ,5.41,70.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMSR,Terrestrial Energy Inc. - Common Stock,SmallCap,기타,NASDAQ,7.05,-23.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IMTX,Immatics NV,SmallCap,헬스케어,NASDAQ,10.95,48.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMVT,Immunovant,MidCap,헬스케어,NASDAQ,26.55,28.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IMXI,International Money Express,SmallCap,산업,NASDAQ,15.9,12.7,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INAB,IN8bio  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.38,-52.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INAC,Indigo Acquisition Corp. - Ordinary Shares,SmallCap,기타,NASDAQ,10.14,-5.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INBK,First Internet Bancorp - Common Stock,SmallCap,기타,NASDAQ,23.45,-5.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INBS,Intelligent Bio Solutions Inc.  - Common Stock,SmallCap,기타,NASDAQ,2.77,-90.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INBX,Inhibrx Biosciences  Inc. - Common Stock,SmallCap,기타,NASDAQ,83.19,200.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INCY,인사이트 코퍼레이션,LargeCap,헬스케어,NASDAQ,97.69,14.5,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INDB,Indepen. Bank,MidCap,금융,NASDAQ,80.04,12.7,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INDI,indie Semiconductor,SmallCap,기술,NASDAQ,2.95,-24.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INDP,Indaptus Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.33,-59.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INDV,Indivior Pharmaceuticals  Inc.  - Common Stock,SmallCap,기타,NASDAQ,32.97,72.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INGM,Ingram Micro Holding,MidCap,기술,NYSE,28.22,36.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INGN,Inogen  Inc - Common Stock,SmallCap,기타,NASDAQ,6.34,-16.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INGR,Ingredion Inc,MidCap,필수소비재,NYSE,113.03,-16.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INHD,Inno Holdings Inc. - Common Stock,SmallCap,기타,NASDAQ,0.19,-103.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INKT,MiNK Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,13.51,-2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INM,InMed Pharmaceuticals Inc. - Common Shares,SmallCap,기타,NASDAQ,0.71,-67.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INMB,INmune Bio Inc. - Common stock,SmallCap,기타,NASDAQ,1.26,-46.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INMD,InMode,SmallCap,헬스케어,NASDAQ,14.14,-11.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INNV,이노베이지 홀딩,SmallCap,헬스케어,NASDAQ,8.17,74.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INO,Inovio Pharmaceuticals  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.11,-41.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INOD,Innodata Isogen,SmallCap,기술,NASDAQ,41.32,-33.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INR,Infinity Natural Res,SmallCap,에너지,NYSE,16.16,3.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INSE,Inspired Entertainment  Inc. - Common Stock,SmallCap,기타,NASDAQ,7.01,-27.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INSG,Inseego Corp. - Common Stock,SmallCap,기타,NASDAQ,14.18,40.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INSM,Insmed,LargeCap,헬스케어,NASDAQ,153.4,21.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INSP,Inspire Medical Systems,MidCap,헬스케어,NYSE,56.83,-53.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INSW,International Seaways,SmallCap,에너지,NYSE,72.49,57.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INTA,Intapp,MidCap,기술,NASDAQ,21.32,-59.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INTC,Intel Corporation - Common Stock,SmallCap,기타,NASDAQ,63.81,99.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INTG,The Intergroup Corporation - Common Stock,SmallCap,기타,NASDAQ,35.82,82.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INTJ,Intelligent Group Limited - Class A Ordinary Shares,SmallCap,기타,NASDAQ,8.75,-31.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INTR,Inter and Co A,MidCap,금융,NASDAQ,8.4,4.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INTS,Intensity Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,5.36,-59.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INTU,Intuit Inc. - Common Stock,SmallCap,기타,NASDAQ,366.8,-51.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INTZ,Intrusion Inc. - Common Stock,SmallCap,기타,NASDAQ,0.9,-49.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INV,Innventure,SmallCap,금융,NASDAQ,4.8,14.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INVA,Innoviva,SmallCap,헬스케어,NASDAQ,24.19,20.7,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INVE,Identiv  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.66,-2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INVH,Invitation Homes,LargeCap,부동산,NYSE,26.47,-17.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
INVX,Innovex International,SmallCap,에너지,NYSE,25.92,29.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
INVZ,Innoviz Technologies Ltd. - Ordinary shares,SmallCap,기타,NASDAQ,0.65,-48.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IONQ,IONQ,MidCap,기술,NYSE,35.76,-26.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IONS,Ionis Pharma,MidCap,헬스케어,NASDAQ,76.76,42.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IOSP,Innospec Inc,MidCap,소재,NASDAQ,75.22,-16.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IOT,Samsara,LargeCap,기술,NYSE,26.51,-35.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IOTR,iOThree Limited - Ordinary Shares,SmallCap,기타,NASDAQ,2.78,-52.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IOVA,Iovance Biotherapeutics,SmallCap,헬스케어,NASDAQ,3.64,46.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IP,인터내셔널 페이퍼,LargeCap,소재,NYSE,36.54,-29.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPAR,Inter Parfums,MidCap,필수소비재,NASDAQ,96.12,-12.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPCX,Inflection Point Acquisition Corp. III - Class A ordinary shares,SmallCap,기타,NASDAQ,10.25,-7.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPDN,Professional Diversity Network  Inc. - Common Stock,SmallCap,기타,NASDAQ,0.99,-43.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPGP,IPG 포토닉스,MidCap,기술,NASDAQ,124.65,65.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IPI,Intrepid Potash Inc,SmallCap,소재,NYSE,37.48,12.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPM,Intelligent Protection Management Corp.  - Common Stock,SmallCap,기타,NASDAQ,1.7,-17.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPOD,Dune Acquisition Corporation II - Class A ordinary shares,SmallCap,기타,NASDAQ,10.34,-7.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPSC,Century Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.37,201.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IPST,IP Strategy Holdings  Inc. - Common Stock,SmallCap,기타,NASDAQ,0.5,-56.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPW,iPower Inc. - Common Stock,SmallCap,기타,NASDAQ,1.14,-97.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IPWR,Ideal Power Inc. - Common Stock,SmallCap,기타,NASDAQ,2.89,-43.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IQST,iQSTEL Inc. - Common Stock,SmallCap,기타,NASDAQ,1.6,-73.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IQV,아이큐비아 홀딩스,LargeCap,헬스케어,NYSE,175.28,-16.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IR,잉가솔랜드,LargeCap,산업,NYSE,88.32,-0.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRD,Opus Genetics  Inc. - Common Stock,SmallCap,기타,NASDAQ,5.55,307.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IRDM,이리디움 커뮤,MidCap,기술,NASDAQ,36.12,55.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IREN,IREN Ltd,MidCap,기술,NASDAQ,47.37,165.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRIX,IRIDEX Corporation - Common Stock,SmallCap,기타,NASDAQ,1.03,-17.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRM,아이언마운틴,LargeCap,부동산,NYSE,114.03,13.3,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IRMD,Iradimed Co,SmallCap,헬스케어,NASDAQ,93.56,22.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRON,Disc Medicine,SmallCap,헬스케어,NASDAQ,70.48,9.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRTC,iRhythm Tech,MidCap,헬스케어,NASDAQ,123.23,-21.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IRWD,Ironwood Pharma,SmallCap,헬스케어,NASDAQ,4.04,183.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ISBA,Isabella Bank Corporation - Common stock,SmallCap,기타,NASDAQ,49.23,31.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ISPR,Ispire Technology Inc. - Common Stock,SmallCap,기타,NASDAQ,1.91,-39.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ISRG,인튜이티브 서지컬,MegaCap,헬스케어,NASDAQ,467.22,-17.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ISSC,Innovative Solutions and Support  Inc. - Common Stock,SmallCap,기타,NASDAQ,24.48,99.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ISTR,Investar Holding Corporation - Common Stock,SmallCap,기타,NASDAQ,28.52,21.8,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IT,가트너,LargeCap,기술,NYSE,149.1,-56.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ITGR,Integer Hld,MidCap,헬스케어,NYSE,88.63,-18.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ITIC,Investors Title,SmallCap,금융,NASDAQ,234.06,-9.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ITRI,Itron Inc,MidCap,기술,NASDAQ,96.36,-22.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ITRN,Ituran,SmallCap,기술,NASDAQ,54.7,31.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ITT,ITT Corp,LargeCap,산업,NYSE,221.69,28.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ITW,일리노이 툴 웍스,LargeCap,필수소비재,NYSE,272.25,0.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IVA,Inventiva S.A. - American Depository Shares,SmallCap,기타,NASDAQ,5.51,22.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IVF,INVO Fertility  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.18,-65.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IVR,Invesco Mortgage,SmallCap,부동산,NYSE,8.38,-0.3,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
IVT,Inventrust Properties,MidCap,부동산,NYSE,31.98,6.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IVVD,Invivyd  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.61,41.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IVZ,인베스코,MidCap,금융,NYSE,24.72,15.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IXHL,Incannex Healthcare Inc. - Common Stock,SmallCap,기타,NASDAQ,3.54,-80.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IZEA,IZEA Worldwide  Inc. - Common Stock,SmallCap,기타,NASDAQ,4.3,24.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
IZM,ICZOOM Group Inc. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,0.44,-84.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
J,제이콥스 엔지니어링,LargeCap,산업,NYSE,125.41,-16.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JACK,Jack In The Box,SmallCap,소비순환재,NASDAQ,11.78,-53.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JAKK,JAKKS Pacific,SmallCap,소비순환재,NASDAQ,21.88,8.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JANX,Janux Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,15.24,-31.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JAZZ,Jazz Pharma,MidCap,헬스케어,NASDAQ,201.06,45.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
JBGS,JBG SMITH Properties,SmallCap,부동산,NYSE,15.16,-23.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JBHT,J.B 헌트트랜스포트서비스,LargeCap,산업,NASDAQ,229.61,34.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
JBI,Janus International Group,SmallCap,소비순환재,NYSE,5.6,-34.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JBIO,Jade Biosciences  Inc. - Common Stock,SmallCap,기타,NASDAQ,19.44,55.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
JBL,재빌 서킷,LargeCap,기술,NYSE,305.97,47.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
JBLU,제트블루 항공,MidCap,산업,NASDAQ,5.6,17.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
JBSS,John B Sanfilip,SmallCap,필수소비재,NASDAQ,81.62,12.2,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
JBTM,JBTMarel,MidCap,산업,NYSE,131.56,-8.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
