ticker	name	sector	cap	exchange
FBIN	포춘 브랜즈 홈 & 시큐리티	소비순환재	MidCap	NYSE
PLNT	Planet Fitness Inc	소비순환재	MidCap	NYSE
WH	Wyndham Hotels	소비순환재	MidCap	NYSE
BRX	Brixmor Property	부동산	MidCap	NYSE
GKOS	Glaukos Corp	헬스케어	MidCap	NYSE
MOS	모자이크	소재	MidCap	NYSE
EXP	Eagle Materials	소재	MidCap	NYSE
LW	램웨스턴	필수소비재	MidCap	NYSE
IVZ	인베스코	금융	MidCap	NYSE
CHE	Chemed Corp	헬스케어	MidCap	NYSE
PATH	UiPath	기술	MidCap	NYSE
DCI	Donaldson Comp Inc	산업	MidCap	NYSE
FLS	플로우서브	산업	MidCap	NYSE
INGR	Ingredion Inc	필수소비재	MidCap	NYSE
NYT	New York Times	소비순환재	MidCap	NYSE
BERY	Berry Global	소재	MidCap	NYSE
IONQ	IONQ	기술	MidCap	NYSE
AXTA	Axalta Coating Systems	소재	MidCap	NYSE
TTC	Toro Co.	산업	MidCap	NYSE
AM	Antero Midstream	에너지	MidCap	NYSE
DLB	돌비 래보러터리	기술	MidCap	NYSE
FN	Fabrinet	기술	MidCap	NYSE
GPK	G.P.H.C.	소재	MidCap	NYSE
S	SentinelOne	기술	MidCap	NYSE
BIO	Bio-Rad Laboratories Inc	헬스케어	MidCap	NYSE
BBWI	배스&바디웍스	소비순환재	MidCap	NYSE
LPX	Louisiana-Pacific	소재	MidCap	NYSE
OBDC	Owl Rock Capital	금융	MidCap	NYSE
DDS	Dillards	소비순환재	MidCap	NYSE
ESAB	ESAB Corp	산업	MidCap	NYSE
PSN	Parsons	산업	MidCap	NYSE
SNV	Synovus Financial	금융	MidCap	NYSE
TFX	텔레플렉스	헬스케어	MidCap	NYSE
CRL	Charles River Laboratories Intl	헬스케어	MidCap	NYSE
MHK	모호크 인더스트리스	소비순환재	MidCap	NYSE
ALV	오토리브	소비순환재	MidCap	NYSE
ADC	Agree Realty	부동산	MidCap	NYSE
CACI	CACI Intl	기술	MidCap	NYSE
BXSL	Blackstone Secured Lending Fund	금융	MidCap	NYSE
NNN	NNN REIT	부동산	MidCap	NYSE
FR	First Ind Tr	부동산	MidCap	NYSE
AXS	Axis Capital	금융	MidCap	NYSE
AN	오토네이션	소비순환재	MidCap	NYSE
BFAM	Bright Horizons	필수소비재	MidCap	NYSE
FLR	플루오르	산업	MidCap	NYSE
CE	셀라니즈	소재	MidCap	NYSE
PB	Prosperity BShr	금융	MidCap	NYSE
SSD	심슨 매뉴팩처링	소비순환재	MidCap	NYSE
AGCO	Agco	산업	MidCap	NYSE
PJT	PJT Partners Inc	금융	MidCap	NYSE
LEVI	Levi Strauss A	소비순환재	MidCap	NYSE
VOYA	Voya Financial Inc	금융	MidCap	NYSE
TREX	Trex Co. Inc	소비순환재	MidCap	NYSE
AZEK	Azek Company	소비순환재	MidCap	NYSE
DINO	HF Sinclair	에너지	MidCap	NYSE
MTDR	Matador Res Co	에너지	MidCap	NYSE
WTS	Watts Water Tec	산업	MidCap	NYSE
RH	RH	소비순환재	MidCap	NYSE
JXN	Jackson Financial	금융	MidCap	NYSE
AES	AES	유틸리티	MidCap	NYSE
HRB	H&R 블록	필수소비재	MidCap	NYSE
EAT	Brinker International Inc	소비순환재	MidCap	NYSE
R	라이더 시스템	산업	MidCap	NYSE
OSK	Oshkosh Corp	산업	MidCap	NYSE
MNSO	미니소 그룹	소비순환재	MidCap	NYSE
GTLS	Chart Ind.	산업	MidCap	NYSE
JHG	재너스 헨더슨	금융	MidCap	NYSE
BYD	보이드 게이밍	소비순환재	MidCap	NYSE
UGI	UGI	유틸리티	MidCap	NYSE
KBR	KBR Inc	기술	MidCap	NYSE
SPXC	SPX Corp	산업	MidCap	NYSE
RLI	RLI Corp	금융	MidCap	NYSE
ADT	에이디티시큐리티	기술	MidCap	NYSE
OMF	OneMain Holdings	금융	MidCap	NYSE
CHH	Choice Hotels International Inc	소비순환재	MidCap	NYSE
AWI	Armstrong World Industries Inc	소비순환재	MidCap	NYSE
CWAN	Clearwater Analytics Holdings	기술	MidCap	NYSE
LTH	Life Time Holdings	소비순환재	MidCap	NYSE
STWD	Starwood Pro Tr	부동산	MidCap	NYSE
LNC	링컨 내셔널	금융	MidCap	NYSE
FSK	FS KKR Capital	금융	MidCap	NYSE
TMHC	Taylor Morrison Home	소비순환재	MidCap	NYSE
FCN	FTI Consulting	산업	MidCap	NYSE
BWA	보그워너	소비순환재	MidCap	NYSE
STAG	STAG Industrial	부동산	MidCap	NYSE
FAF	First American Financial Corp	금융	MidCap	NYSE
SITE	Siteone Landscape Supply	필수소비재	MidCap	NYSE
NFG	National Fuel Gas Comp	유틸리티	MidCap	NYSE
DAR	Darling Ingredients	필수소비재	MidCap	NYSE
JBTM	JBTMarel	산업	MidCap	NYSE
VMI	Valmont Industries Inc	산업	MidCap	NYSE
OKLO	Oklo Inc	유틸리티	MidCap	NYSE
BMI	Badger Meter	산업	MidCap	NYSE
LOAR	Loar Holdings LLC	산업	MidCap	NYSE
ESI	Element Solutions	소재	MidCap	NYSE
CADE	Cadence Bancorp	금융	MidCap	NYSE
HII	헌팅턴 잉걸스	산업	MidCap	NYSE
POST	Post Holdings	필수소비재	MidCap	NYSE
GPI	Group 1 Autom	소비순환재	MidCap	NYSE
KEX	Kirby Corp	산업	MidCap	NYSE
MSA	MSA Safety	산업	MidCap	NYSE
W	Wayfair Inc	소비순환재	MidCap	NYSE
MTN	Vail Resorts	소비순환재	MidCap	NYSE
SKY	Champion Homes	소비순환재	MidCap	NYSE
WEX	Wex	산업	MidCap	NYSE
MTG	MGIC Investment	금융	MidCap	NYSE
BILL	Bill Com	기술	MidCap	NYSE
COLD	Americold Realty	부동산	MidCap	NYSE
RHI	로버트 하프	산업	MidCap	NYSE
ZWS	Zurn Water Solutions	소비순환재	MidCap	NYSE
LRN	Stride	아카데믹 및 교육 서비스	MidCap	NYSE
JOBY	Joby Aviation	산업	MidCap	NYSE
INFA	Informatica	기술	MidCap	NYSE
CMC	Commercial Metals Comp	소재	MidCap	NYSE
HOMB	Home BancShares	금융	MidCap	NYSE
ABG	Asbury Autom	소비순환재	MidCap	NYSE
FG	F G Annuities Life	금융	MidCap	NYSE
FSS	Federal Signal	산업	MidCap	NYSE
NOV	Nov	에너지	MidCap	NYSE
ESNT	Essent Group Ltd	금융	MidCap	NYSE
HR	Healthcare Realty Trust	부동산	MidCap	NYSE
SMR	Nuscale Power	유틸리티	MidCap	NYSE
EPRT	Essential Properties	부동산	MidCap	NYSE
GATX	GATX Corp	금융	MidCap	NYSE
THG	Hanover Insurance Group Inc	금융	MidCap	NYSE
IDA	IDACORP Inc	유틸리티	MidCap	NYSE
VNT	Vontier	기술	MidCap	NYSE
TKR	Timken Co	산업	MidCap	NYSE
MC	Moelis & Co	금융	MidCap	NYSE
MAIN	메인 스트리트	금융	MidCap	NYSE
BE	Bloom Energy	산업	MidCap	NYSE
USM	United States Cellular Corp	기술	MidCap	NYSE
GTES	Gates Industrial Corp	산업	MidCap	NYSE
BLCO	Bausch + Lomb	헬스케어	MidCap	NYSE
KNF	Knife River	소재	MidCap	NYSE
WHR	월풀	소비순환재	MidCap	NYSE
SLGN	Silgan Holdings	소재	MidCap	NYSE
HRI	Herc Holdings	산업	MidCap	NYSE
ARW	Arrow Electronics	기술	MidCap	NYSE
CLF	Cleveland-Cliffs	소재	MidCap	NYSE
ANF	애버크롬비 & 피치	소비순환재	MidCap	NYSE
GBCI	Glacier Bancorp	금융	MidCap	NYSE
ZETA	Zeta Global Holdings	기술	MidCap	NYSE
BROS	Dutch Bros	소비순환재	MidCap	NYSE
ELAN	엘란코	헬스케어	MidCap	NYSE
SWX	Southwest Gas Hold	유틸리티	MidCap	NYSE
FNB	FNB Corp	금융	MidCap	NYSE
INGM	Ingram Micro Holding	기술	MidCap	NYSE
ALTM	Arcadium Lithium	소재	MidCap	NYSE
THO	토르 인더스트리	소비순환재	MidCap	NYSE
QTWO	Q2 Holdings	기술	MidCap	NYSE
AL	Air Lease Corp	금융	MidCap	NYSE
INSP	Inspire Medical Systems	헬스케어	MidCap	NYSE
FLG	Flagstar Financial	금융	MidCap	NYSE
CRK	캄스톡 리소시즈	에너지	MidCap	NYSE
QXO	QXO Inc	기술	MidCap	NYSE
MTH	Meritage Homes Corp	소비순환재	MidCap	NYSE
STVN	Stevanato Group SpA	헬스케어	MidCap	NYSE
ASAN	Asana	기술	MidCap	NYSE
HXL	Hexcel Corp	산업	MidCap	NYSE
MAC	메이서리치	부동산	MidCap	NYSE
LEA	Lear	소비순환재	MidCap	NYSE
ACHR	Archer Aviation	산업	MidCap	NYSE
PFSI	PennyMac Financial	금융	MidCap	NYSE
DY	Dycom Ind.	산업	MidCap	NYSE
NEU	NewMarket Corp	소재	MidCap	NYSE
CWEN	Clearway Energy C	유틸리티	MidCap	NYSE
LB	LandBridge Co LLC	에너지	MidCap	NYSE
MSGS	Madison Square Garden Sports	소비순환재	MidCap	NYSE
BOX	Box Inc	기술	MidCap	NYSE
VVV	Valvoline	필수소비재	MidCap	NYSE
CUZ	Cousins Prop	부동산	MidCap	NYSE
LAZ	Lazard Ltd	금융	MidCap	NYSE
AMG	어필리에이트매니저스그룹	금융	MidCap	NYSE
IBP	Installed Building	산업	MidCap	NYSE
CTRE	Caretrust Inc	부동산	MidCap	NYSE
SEE	실드 에어	소재	MidCap	NYSE
WK	Workiva Inc	기술	MidCap	NYSE
PIPR	Piper Sandler	금융	MidCap	NYSE
SLG	SL 그린 리얼티	부동산	MidCap	NYSE
ACA	Arcosa	산업	MidCap	NYSE
COTY	코티	필수소비재	MidCap	NYSE
VIST	Vista Oil Gas	에너지	MidCap	NYSE
MOD	Modine Manu	소비순환재	MidCap	NYSE
MATX	Matson	산업	MidCap	NYSE
CIVI	Civitas Resources	에너지	MidCap	NYSE
AROC	Archrock	에너지	MidCap	NYSE
SFBS	ServisFirst Bancshares	금융	MidCap	NYSE
AMTM	Amentum Holdings LLC	기술	MidCap	NYSE
SNDR	Schneider National	산업	MidCap	NYSE
NSA	National Storage Affiliates Trust	부동산	MidCap	NYSE
WHD	Cactus	에너지	MidCap	NYSE
RDN	Radian Group	금융	MidCap	NYSE
ITGR	Integer Hld	헬스케어	MidCap	NYSE
GXO	GXO Logistics	산업	MidCap	NYSE
DNB	던 앤드 브래드스트리트 홀딩(D&B)	산업	MidCap	NYSE
CBT	Cabot Corp	소재	MidCap	NYSE
SON	Sonoco Products Comp	소재	MidCap	NYSE
KBH	Kb Home	소비순환재	MidCap	NYSE
BCC	Boise Cascad Llc	소비순환재	MidCap	NYSE
NE	Noble	에너지	MidCap	NYSE
LUMN	루멘 테크놀로지스	기술	MidCap	NYSE
BDC	Belden Inc	기술	MidCap	NYSE
WTM	White Mountains Insurance	금융	MidCap	NYSE
MGY	Magnolia Oil	에너지	MidCap	NYSE
KTB	Kontoor Brands	소비순환재	MidCap	NYSE
AGO	어슈어드	금융	MidCap	NYSE
SHAK	Shake Shack Inc	소비순환재	MidCap	NYSE
NJR	NewJersey Res	유틸리티	MidCap	NYSE
FMC	FMC 코퍼레이션	소재	MidCap	NYSE
KAI	Kadant Inc	산업	MidCap	NYSE
ABCB	Ameris Bancorp	금융	MidCap	NYSE
POR	Portland General	유틸리티	MidCap	NYSE
MSM	MSC Industrial Direct Comp Inc	산업	MidCap	NYSE
TXNM	TXNM Energy	유틸리티	MidCap	NYSE
TDS	Telephone and Data Systems Inc	기술	MidCap	NYSE
CNX	CNX Resources	에너지	MidCap	NYSE
ST	Sensata Tech	기술	MidCap	NYSE
CRC	California Resources	에너지	MidCap	NYSE
SM	Sm Energy Co	에너지	MidCap	NYSE
COMP	컴파스	기술	MidCap	NYSE
AHR	American Healthcare REIT	부동산	MidCap	NYSE
CBZ	CBIZ Inc	산업	MidCap	NYSE
BC	Brunswick Corp	소비순환재	MidCap	NYSE
PVH	PVH - 필립스 반 호이젠	소비순환재	MidCap	NYSE
CEIX	Core Natural Resources	에너지	MidCap	NYSE
KMPR	Kemper Corp	금융	MidCap	NYSE
CNS	Cohen Steers	금융	MidCap	NYSE
SR	Spire	유틸리티	MidCap	NYSE
BKH	Black Hills	유틸리티	MidCap	NYSE
PBH	Prestige Consumer Health	헬스케어	MidCap	NYSE
HGV	Hilton Grand Vacations	소비순환재	MidCap	NYSE
MWA	Mueller Water	산업	MidCap	NYSE
GBTG	Global Business Travel	기술	MidCap	NYSE
CNO	CNO Financial	금융	MidCap	NYSE
BOOT	Boot Barn Holdings	소비순환재	MidCap	NYSE
BHVN	바이오헤이븐	헬스케어	MidCap	NYSE
M	메이시스	소비순환재	MidCap	NYSE
SGHC	SGHC Limited	소비순환재	MidCap	NYSE
KRC	Kilroy Realty	부동산	MidCap	NYSE
GHC	Graham Holdings	아카데믹 및 교육 서비스	MidCap	NYSE
ESE	ESCO Tech	산업	MidCap	NYSE
MUR	머피 오일	에너지	MidCap	NYSE
ELF	ELF Beauty	소비순환재	MidCap	NYSE
KGS	Kodiak Gas Services	에너지	MidCap	NYSE
DOCN	디지털오션	기술	MidCap	NYSE
ASB	Associated Banc-Corp	금융	MidCap	NYSE
NNI	Nelnet Inc	금융	MidCap	NYSE
BCO	Brinks Comp	산업	MidCap	NYSE
AI	C3.ai	기술	MidCap	NYSE
GOLF	Acushnet Holdings	소비순환재	MidCap	NYSE
NPO	Enpro Ind.	산업	MidCap	NYSE
OGS	One Gas Inc	유틸리티	MidCap	NYSE
SPR	Spirit Aerosystems Holdings Inc	산업	MidCap	NYSE
CPA	Copa Holdings SA	산업	MidCap	NYSE
JWN	노드스트롬	소비순환재	MidCap	NYSE
BEPC	브룩필드	유틸리티	MidCap	NYSE
AX	액소스 파이낸셜	금융	MidCap	NYSE
UCB	Uni. Comm. Bank	금융	MidCap	NYSE
UNF	Unifirst Corp	산업	MidCap	NYSE
SKT	Tanger Inc	부동산	MidCap	NYSE
PRIM	Primoris Ser	산업	MidCap	NYSE
OGN	오가논 & Co	헬스케어	MidCap	NYSE
AVNT	Avient Corp	소재	MidCap	NYSE
ENS	Enersys	산업	MidCap	NYSE
CNK	시네마크	소비순환재	MidCap	NYSE
FLO	Flowers Foods	필수소비재	MidCap	NYSE
PAY	Paymentus	기술	MidCap	NYSE
MP	MP Materials	소재	MidCap	NYSE
ATGE	Adtalem Education	아카데믹 및 교육 서비스	MidCap	NYSE
TNL	Travel + Leisure Co	소비순환재	MidCap	NYSE
TNET	Trinet Grou	산업	MidCap	NYSE
MMS	Maximus Inc	산업	MidCap	NYSE
CRGY	Crescent Energy	에너지	MidCap	NYSE
RYN	Rayonier Inc	부동산	MidCap	NYSE
ORA	Ormat Tech	유틸리티	MidCap	NYSE
DV	더블베리파이	기술	MidCap	NYSE
MRP	Millrose Properties		MidCap	NYSE
SMG	Scotts Miracle-Gro Comp	소재	MidCap	NYSE
TTAM	Titan America		MidCap	NYSE
ALE	Allete Inc	유틸리티	MidCap	NYSE
GVA	Granite Const	산업	MidCap	NYSE
RSI	Rush Street Interactive	소비순환재	MidCap	NYSE
HHH	Howard Hughes Holdings	부동산	MidCap	NYSE
IFS	Intercorp Financial Services	금융	MidCap	NYSE
NVST	Envista Holdings	헬스케어	MidCap	NYSE
GEO	Geo Group Inc	부동산	MidCap	NYSE
DXC	DXC 테크놀로지	기술	MidCap	NYSE
GFF	Griffon Corp	소비순환재	MidCap	NYSE
EPR	EPR Properties	부동산	MidCap	NYSE
HTGC	Hercules Capital	금융	MidCap	NYSE
ALIT	Alight	기술	MidCap	NYSE
TGLS	Tecnoglass	소비순환재	MidCap	NYSE
WU	웨스턴 유니온	산업	MidCap	NYSE
BXMT	Capital Trust Inc	부동산	MidCap	NYSE
IGT	IGT	소비순환재	MidCap	NYSE
RXO	RXO Inc	산업	MidCap	NYSE
BRC	Brady Corp	산업	MidCap	NYSE
APAM	아티잔 Class A	금융	MidCap	NYSE
NOG	Northern O&G	에너지	MidCap	NYSE
CLVT	CLARIVATE	산업	MidCap	NYSE
MIR	Mirion Technologies	산업	MidCap	NYSE
KFY	Korn Ferry	산업	MidCap	NYSE
DEI	Douglas Emmett	부동산	MidCap	NYSE
TFPM	Triple Flag Precious Metals	소재	MidCap	NYSE
HGTY	Hagerty	금융	MidCap	NYSE
CBU	Comm. Bank Sys	금융	MidCap	NYSE
MDU	Mdu Res Group Inc	유틸리티	MidCap	NYSE
CXT	Crane NXT	산업	MidCap	NYSE
TPH	TRI Pointe Homes	소비순환재	MidCap	NYSE
HL	Hecla Mining	소재	MidCap	NYSE
OSCR	오스카 헬스	금융	MidCap	NYSE
BB	블랙베리	기술	MidCap	NYSE
ATMU	Atmus Filtration Tech	소비순환재	MidCap	NYSE
PRGO	페리고	헬스케어	MidCap	NYSE
HASI	Hannon Armstrong Sustainable	부동산	MidCap	NYSE
FUL	HB Fuller Comp	소재	MidCap	NYSE
ASGN	ASGN	기술	MidCap	NYSE
FBP	First Bancorp	금융	MidCap	NYSE
ABM	ABM Industries	산업	MidCap	NYSE
HOG	할리데이비슨	소비순환재	MidCap	NYSE
GPOR	Gulfport Energy Operating	에너지	MidCap	NYSE
NSP	Insperity Inc	산업	MidCap	NYSE
MHO	M/I Homes Inc	소비순환재	MidCap	NYSE
YETI	YETI	소비순환재	MidCap	NYSE
GMS	GMS Inc	소비순환재	MidCap	NYSE
GRND	Grindr	기술	MidCap	NYSE
REZI	Resideo Tech	기술	MidCap	NYSE
OLN	Olin Corp	소재	MidCap	NYSE
OUT	Outfront Media	부동산	MidCap	NYSE
HIW	Highwoods Properties	부동산	MidCap	NYSE
VAL	Valaris	에너지	MidCap	NYSE
SG	Sweetgreen	소비순환재	MidCap	NYSE
SWI	SolarWinds Corp	기술	MidCap	NYSE
TBBB	BBB Foods	필수소비재	MidCap	NYSE
YOU	Clear Secure	기술	MidCap	NYSE
CDP	COPT Defense Properties	부동산	MidCap	NYSE
HAE	Haemonetics	헬스케어	MidCap	NYSE
HAYW	헤이워드	산업	MidCap	NYSE
GNW	젠워스	금융	MidCap	NYSE
EE	Excelerate Energy	유틸리티	MidCap	NYSE
RIG	트랜스오션	에너지	MidCap	NYSE
WRBY	Warby Parker	헬스케어	MidCap	NYSE
ASH	Ashland Global	소재	MidCap	NYSE
BFH	Bread Financial Holdings	금융	MidCap	NYSE
BKU	BankUnited Inc	금융	MidCap	NYSE
CWK	Cushman & Wakefield	부동산	MidCap	NYSE
MCY	Mercury General Corp	금융	MidCap	NYSE
RNG	링센트럴	기술	MidCap	NYSE
BNL	브로드스톤	부동산	MidCap	NYSE
CAAP	Corporacion America Airports	산업	MidCap	NYSE
VAC	Marriott Vac.	소비순환재	MidCap	NYSE
TEX	Terex Corp	산업	MidCap	NYSE
SXT	Sensient Tech	소재	MidCap	NYSE
FHI	Federated Investors B	금융	MidCap	NYSE
STR	Sitio Royalties	에너지	MidCap	NYSE
MPW	Medical Prop Tr	부동산	MidCap	NYSE
UA	언더아머 C	소비순환재	MidCap	NYSE
UAA	언더아머 A	소비순환재	MidCap	NYSE
HUN	Huntsman	소재	MidCap	NYSE
TGNA	Tegna	소비순환재	MidCap	NYSE
AZZ	AZZ Inc	소재	MidCap	NYSE
SLVM	Sylvamo	소재	MidCap	NYSE
WD	Walker & Dunlop	금융	MidCap	NYSE
GEF	Greif Inc	소재	MidCap	NYSE
AVA	Avista Corp	유틸리티	MidCap	NYSE
BOH	Bank of Hawaii Corp	금융	MidCap	NYSE
LBRT	Liberty Oilfield	에너지	MidCap	NYSE
NOMD	Nomad Foods	필수소비재	MidCap	NYSE
PRKS	United Parks Resorts	소비순환재	MidCap	NYSE
CON	Concentra Holdings Parent	헬스케어	MidCap	NYSE
ENVA	Enova International Inc	금융	MidCap	NYSE
TDW	Tidewater Inc.	에너지	MidCap	NYSE
AAP	어드밴스 오토파츠	소비순환재	MidCap	NYSE
TRN	Trinity Industries	산업	MidCap	NYSE
ABR	Arbor Realty Trust	부동산	MidCap	NYSE
LCII	LCI Industries	소비순환재	MidCap	NYSE
AWR	A.W.R.	유틸리티	MidCap	NYSE
AUB	Atlantic Union	금융	MidCap	NYSE
JOE	St Joe Comp	부동산	MidCap	NYSE
CPK	Chesapeake	유틸리티	MidCap	NYSE
FCPT	Four Corners Property Trust Inc	부동산	MidCap	NYSE
AEO	American Eagle Outfitters	소비순환재	MidCap	NYSE
UE	Urban Edge Properties	부동산	MidCap	NYSE
SOC	Sable Offshore	에너지	MidCap	NYSE
PBF	PBF Energy	에너지	MidCap	NYSE
GRBK	Green Brick Partners Inc	소비순환재	MidCap	NYSE
QS	퀀텀스케이프	소비순환재	MidCap	NYSE
CWT	Cal Water Serv	유틸리티	MidCap	NYSE
PK	Park Hotels & Resorts	부동산	MidCap	NYSE
AESI	Atlas Energy Solutions	소재	MidCap	NYSE
CPRI	카프리 홀딩스	소비순환재	MidCap	NYSE
MANU	Manchester United Plc	소비순환재	MidCap	NYSE
CALX	Calix Inc	기술	MidCap	NYSE
HP	헬머리치 앤 페인	에너지	MidCap	NYSE
CDE	Coeur Mining	소재	MidCap	NYSE
SAM	Boston Beer	필수소비재	MidCap	NYSE
PAR	PAR Technology Corp	기술	MidCap	NYSE
BANC	First PacTrust	금융	MidCap	NYSE
SEMR	에스이엠러시	기술	MidCap	NYSE
CURB	Curbline Properties	부동산	MidCap	NYSE
HCC	Warrior Met Coal	소재	MidCap	NYSE
MAN	Manpower Inc	산업	MidCap	NYSE
VSCO	Victoria's Secret Co	소비순환재	MidCap	NYSE
OII	Oceaneering International	에너지	MidCap	NYSE
LMND	레모네이드	금융	MidCap	NYSE
MCW	Mister Car Wash	필수소비재	MidCap	NYSE
AIN	Albany Intl	산업	MidCap	NYSE
VSH	Vishay Intertechnology Inc	기술	MidCap	NYSE
ATKR	Atkore Intl	산업	MidCap	NYSE
PII	Polaris Industries	소비순환재	MidCap	NYSE
SAH	Sonic Autom	소비순환재	MidCap	NYSE
EPAC	Enerpac Tool Group	산업	MidCap	NYSE
CC	Chemours Co	소재	MidCap	NYSE
PAGS	PagSeguro Digital	산업	MidCap	NYSE
ENOV	Enovis	헬스케어	MidCap	NYSE
ESRT	Empire State Realty	부동산	MidCap	NYSE
LU	Lufax	금융	MidCap	NYSE
KWR	Quaker Chemical	소재	MidCap	NYSE
TDOC	Teladoc Inc	헬스케어	MidCap	NYSE
YELP	Yelp	기술	MidCap	NYSE
HI	Hillenbrand Inc	산업	MidCap	NYSE
ECG	Everus Construction	산업	MidCap	NYSE
RNST	르네산트	금융	MidCap	NYSE
PFS	Provident Fin	금융	MidCap	NYSE
KLC	Kindercare Learning	필수소비재	MidCap	NYSE
ZIM	짐 라인	산업	MidCap	NYSE
FBK	FB Financial	금융	MidCap	NYSE
SEM	Select Medical	헬스케어	MidCap	NYSE
HNI	HON INDUSTRIES	산업	MidCap	NYSE
FLOC	Flowco Holdings		MidCap	NYSE
DAN	Dana Holding	소비순환재	MidCap	NYSE
TDC	테라데이타	기술	MidCap	NYSE
SIG	시그넷 쥬얼러스	소비순환재	MidCap	NYSE
IVT	Inventrust Properties	부동산	MidCap	NYSE
CCS	Century Communities	소비순환재	MidCap	NYSE
SPNT	Siriuspoint	금융	MidCap	NYSE
AIR	AAR Corp	산업	MidCap	NYSE
GENI	Genius Sports	기술	MidCap	NYSE
CXM	Sprinklr	기술	MidCap	NYSE
CWH	캠핑 월드 홀딩스	소비순환재	MidCap	NYSE
MTX	Minerals Tech	소재	MidCap	NYSE
BHC	Bausch Health	헬스케어	MidCap	NYSE
BBAI	BigBearai Holdings	기술	MidCap	NYSE
IBTA	Ibotta	기술	MidCap	NYSE
SHO	Sunstone Hotel	부동산	MidCap	NYSE
ZGN	Ermenegildo Zegna NV	소비순환재	MidCap	NYSE
ENR	Energizer	산업	MidCap	NYSE
SXI	Standex Intl	산업	MidCap	NYSE
ALG	Alamo Group Inc	산업	MidCap	NYSE
NATL	NCR Atleos	기술	MidCap	NYSE
RAMP	Liveramp	기술	MidCap	NYSE
KAR	Openlane	소비순환재	MidCap	NYSE
RVLV	Revolve	소비순환재	MidCap	NYSE
WOR	Worthington Ind	산업	MidCap	NYSE
WLYB	John Wiley & Sons B	산업	MidCap	NYSE
WLY	John Wiley & Sons	산업	MidCap	NYSE
AMR	Alpha Metallurgical Resources	소재	MidCap	NYSE
EVTC	Evertec Inc	산업	MidCap	NYSE
BKE	The Buckle Inc	소비순환재	MidCap	NYSE
TSLX	Sixth Street Specialty Lending	금융	MidCap	NYSE
MBC	MasterBrand	소비순환재	MidCap	NYSE
AGM	Farmer Mac	금융	MidCap	NYSE
PHIN	Phinia	소비순환재	MidCap	NYSE
ARDT	Ardent Health Partners LLC	헬스케어	MidCap	NYSE
TR	투시롤	필수소비재	MidCap	NYSE
DFH	드림 파인더스 홈즈	소비순환재	MidCap	NYSE
HBI	헤인즈브랜즈	소비순환재	MidCap	NYSE
PACS	PACS	헬스케어	MidCap	NYSE
CXW	CoreCivic	산업	MidCap	NYSE
IIPR	Innovative Industrial Properties	부동산	MidCap	NYSE
STNG	Scorpio Tankers	에너지	MidCap	NYSE
HTH	Hilltop Hldg	금융	MidCap	NYSE
SPB	Spectrum Brands	소비순환재	MidCap	NYSE
UNFI	Uni Ntrl Foods	필수소비재	MidCap	NYSE
SDRL	Seadrill	에너지	MidCap	NYSE
DAVA	Endava	기술	MidCap	NYSE
AGX	아간	산업	MidCap	NYSE
MTRN	Materion Corp	소재	MidCap	NYSE
BKV	BKV	에너지	MidCap	NYSE
DIS	월트 디즈니	소비순환재	LargeCap	NYSE
T	AT&T	기술	LargeCap	NYSE
VZ	버라이즌 커뮤니케이션	기술	LargeCap	NYSE
CAT	캐터필러	산업	LargeCap	NYSE
RY	RBC	금융	LargeCap	NYSE
SHOP	쇼피파이	기술	LargeCap	NYSE
SPGI	S&P Global	산업	LargeCap	NYSE
UBER	우버 테크놀로지스	기술	LargeCap	NYSE
RTX	Rtx Corp	산업	LargeCap	NYSE
C	씨티그룹	금융	LargeCap	NYSE
BSX	보스턴사이언티픽	헬스케어	LargeCap	NYSE
PGR	프로그레시브	금융	LargeCap	NYSE
BLK	블랙록	금융	LargeCap	NYSE
UNP	유니온 퍼시픽	산업	LargeCap	NYSE
DHR	다나허	헬스케어	LargeCap	NYSE
SCHW	찰스 슈왑	금융	LargeCap	NYSE
SYK	스트라이커	헬스케어	LargeCap	NYSE
PFE	화이자	헬스케어	LargeCap	NYSE
LOW	로우스	소비순환재	LargeCap	NYSE
NEE	넥스테라	유틸리티	LargeCap	NYSE
TJX	TJX 컴퍼니	소비순환재	LargeCap	NYSE
BA	보잉	산업	LargeCap	NYSE
ANET	아리스타 네트웍스	기술	LargeCap	NYSE
FI	파이서브	산업	LargeCap	NYSE
DE	디어	산업	LargeCap	NYSE
SPOT	Spotify Tech	기술	LargeCap	NYSE
KKR	KKR & Co	금융	LargeCap	NYSE
COP	코노코필립스	에너지	LargeCap	NYSE
ETN	이튼	산업	LargeCap	NYSE
MDT	메드트로닉	헬스케어	LargeCap	NYSE
PLD	프로로지스	부동산	LargeCap	NYSE
MMC	마쉬 앤 맥레넌	금융	LargeCap	NYSE
BMY	브리스톨 마이어스 스퀴브	헬스케어	LargeCap	NYSE
NKE	나이키	소비순환재	LargeCap	NYSE
CB	처브	금융	LargeCap	NYSE
GEV	GE Vernova LLC	유틸리티	LargeCap	NYSE
LMT	록히드 마틴	산업	LargeCap	NYSE
UPS	유나이티드파슬서비스	산업	LargeCap	NYSE
WELL	웰타워	부동산	LargeCap	NYSE
ICE	ICE	금융	LargeCap	NYSE
MCO	Moody’s	산업	LargeCap	NYSE
ENB	엔브리지	에너지	LargeCap	NYSE
SO	서던 컴퍼니	유틸리티	LargeCap	NYSE
